tool,scenario,ctx,migrationTimeNs,rollbackTimeNs,exitCode,scriptLines,cpuUsage,memoryUsage,successRate
Liquibase,Scen2,22,3986815475,0,0,0,0,0,100.0
Liquibase,Scen2,23,6437975806,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3635971604,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3817556759,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3709783995,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,3754823688,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,4443668748,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3766475594,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,46098967719,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4144550973,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4138095085,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,4052345603,0,0,0,0,100.0
Liquibase,Scen2,14,3887030503,0,0,0,0,0,100.0
Liquibase,Scen2,15,4005985948,0,0,0,0,0,100.0
Liquibase,Scen2,16,3848428000,0,0,0,0,0,100.0
Liquibase,Scen2,17,40551569571,0,0,0,0,0,100.0
Liquibase,Scen2,18,4019793677,0,0,0,0,0,100.0
Liquibase,Scen2,19,5337422461,0,0,0,0,0,100.0
Liquibase,Scen2,20,4022138335,0,0,0,0,0,100.0
Liquibase,Scen2,21,4312997027,0,0,0,0,0,100.0
Liquibase,Scen2,22,3968842879,0,0,0,0,0,100.0
Liquibase,Scen2,23,6229254930,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3731969867,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3825421317,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3807081613,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,3883343429,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,3546251318,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3816340771,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,43436467607,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4417020035,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4605831077,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,5243712048,0,0,0,0,100.0
Liquibase,Scen2,14,3816965649,0,0,0,0,0,100.0
Liquibase,Scen2,15,3953651396,0,0,0,0,0,100.0
Liquibase,Scen2,16,3862424964,0,0,0,0,0,100.0
Liquibase,Scen2,17,41843788954,0,0,0,0,0,100.0
Liquibase,Scen2,18,4115702822,0,0,0,0,0,100.0
Liquibase,Scen2,19,5092067757,0,0,0,0,0,100.0
Liquibase,Scen2,20,4140081527,0,0,0,0,0,100.0
Liquibase,Scen2,21,4033292565,0,0,0,0,0,100.0
Liquibase,Scen2,22,4126267128,0,0,0,0,0,100.0
Liquibase,Scen2,23,5302340498,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3760650861,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3856480201,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3880329290,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,4120067623,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,3857666485,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3870666853,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,45283823205,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4163157397,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4368352603,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,5185779106,0,0,0,0,100.0
