tool,scenario,ctx,migrationTimeNs,rollbackTimeNs,exitCode,scriptLines,cpuUsage,memoryUsage,successRate
Flyway-R,Scen1,8,0,1204497854,0,3,0,0,100.0
Flyway-R,Scen1,7,0,78802245,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1422526999,0,5,0,0,100.0
Flyway-R,Scen1,5,0,75291035,0,1,0,0,100.0
Flyway-R,Scen1,4,0,75110565,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1109868057,0,2,0,0,100.0
Flyway-R,Scen1,2,0,77106494,0,2,0,0,100.0
Flyway,Scen1,2,1905596384,0,0,2,0,0,100.0
Flyway,Scen1,3,2931190603,0,0,2,0,0,100.0
Flyway,Scen1,4,1875159045,0,0,19,0,0,100.0
Flyway,Scen1,5,1950958212,0,0,5,0,0,100.0
Flyway,Scen1,6,1902554890,0,0,2,0,0,100.0
Flyway,Scen1,7,1847421314,0,0,2,0,0,100.0
Flyway,Scen1,8,2904219402,0,0,4,0,0,100.0
Flyway,Scen1,9,1879308321,0,0,18,0,0,100.0
Flyway,Scen1,10,1971813310,0,0,4,0,0,100.0
Flyway,Scen1,11,2063769407,0,0,1,0,0,100.0
Flyway,Scen1,12,1857314048,0,0,8,0,0,100.0
Flyway,Scen1,13,1887751929,0,0,22,0,0,100.0
Flyway,Scen1,14,2460566164,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,78208375,0,1,0,0,100.0
Flyway-R,Scen1,13,0,106115677,0,2,0,0,100.0
Flyway-R,Scen1,12,0,84156289,0,1,0,0,100.0
Flyway-R,Scen1,11,0,77098739,0,1,0,0,100.0
Flyway-R,Scen1,10,0,78269957,0,1,0,0,100.0
Flyway-R,Scen1,9,0,77092830,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1271896189,0,3,0,0,100.0
Flyway-R,Scen1,7,0,76588123,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1377315845,0,5,0,0,100.0
Flyway-R,Scen1,5,0,75610968,0,1,0,0,100.0
Flyway-R,Scen1,4,0,76554227,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1190825282,0,2,0,0,100.0
Flyway-R,Scen1,2,0,78858733,0,2,0,0,100.0
Flyway,Scen1,2,1904612764,0,0,2,0,0,100.0
Flyway,Scen1,3,3176489793,0,0,2,0,0,100.0
Flyway,Scen1,4,1990579181,0,0,19,0,0,100.0
Flyway,Scen1,5,2021023334,0,0,5,0,0,100.0
Flyway,Scen1,6,1838526400,0,0,2,0,0,100.0
Flyway,Scen1,7,1839816377,0,0,2,0,0,100.0
Flyway,Scen1,8,3142292423,0,0,4,0,0,100.0
Flyway,Scen1,9,2056025711,0,0,18,0,0,100.0
Flyway,Scen1,10,1990291153,0,0,4,0,0,100.0
Flyway,Scen1,11,2038487653,0,0,1,0,0,100.0
Flyway,Scen1,12,1951347174,0,0,8,0,0,100.0
Flyway,Scen1,13,1921010331,0,0,22,0,0,100.0
Flyway,Scen1,14,2534604183,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,78769967,0,1,0,0,100.0
Flyway-R,Scen1,13,0,77325443,0,2,0,0,100.0
Flyway-R,Scen1,12,0,78933995,0,1,0,0,100.0
Flyway-R,Scen1,11,0,78609233,0,1,0,0,100.0
Flyway-R,Scen1,10,0,76813449,0,1,0,0,100.0
Flyway-R,Scen1,9,0,76453906,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1257979466,0,3,0,0,100.0
Flyway-R,Scen1,7,0,78962927,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1468347447,0,5,0,0,100.0
Flyway-R,Scen1,5,0,79404964,0,1,0,0,100.0
Flyway-R,Scen1,4,0,77939052,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1199596276,0,2,0,0,100.0
Flyway-R,Scen1,2,0,77561657,0,2,0,0,100.0
Flyway,Scen1,2,1922888132,0,0,2,0,0,100.0
Flyway,Scen1,3,3188088977,0,0,2,0,0,100.0
Flyway,Scen1,4,1835303067,0,0,19,0,0,100.0
Flyway,Scen1,5,1936986220,0,0,5,0,0,100.0
Flyway,Scen1,6,1909084307,0,0,2,0,0,100.0
Flyway,Scen1,7,1851054735,0,0,2,0,0,100.0
Flyway,Scen1,8,3229403712,0,0,4,0,0,100.0
Flyway,Scen1,9,2052080189,0,0,18,0,0,100.0
Flyway,Scen1,10,1907650718,0,0,4,0,0,100.0
Flyway,Scen1,11,2116287203,0,0,1,0,0,100.0
Flyway,Scen1,12,2027829244,0,0,8,0,0,100.0
Flyway,Scen1,13,1963998353,0,0,22,0,0,100.0
Flyway,Scen1,14,2541443494,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,79453822,0,1,0,0,100.0
Flyway-R,Scen1,13,0,78982517,0,2,0,0,100.0
Flyway-R,Scen1,12,0,86469862,0,1,0,0,100.0
Flyway-R,Scen1,11,0,77383552,0,1,0,0,100.0
Flyway-R,Scen1,10,0,77270702,0,1,0,0,100.0
Flyway-R,Scen1,9,0,77819493,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1291830851,0,3,0,0,100.0
Flyway-R,Scen1,7,0,81202906,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1454448982,0,5,0,0,100.0
Flyway-R,Scen1,5,0,78208824,0,1,0,0,100.0
Flyway-R,Scen1,4,0,76752670,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1258913773,0,2,0,0,100.0
Flyway-R,Scen1,2,0,78883618,0,2,0,0,100.0
Flyway,Scen1,2,1955611280,0,0,2,0,0,100.0
Flyway,Scen1,3,3154011698,0,0,2,0,0,100.0
Flyway,Scen1,4,1854285211,0,0,19,0,0,100.0
Flyway,Scen1,5,1932193361,0,0,5,0,0,100.0
Flyway,Scen1,6,2152167933,0,0,2,0,0,100.0
Flyway,Scen1,7,1868060450,0,0,2,0,0,100.0
Flyway,Scen1,8,2835893856,0,0,4,0,0,100.0
Flyway,Scen1,9,1954823495,0,0,18,0,0,100.0
Flyway,Scen1,10,1919024823,0,0,4,0,0,100.0
Flyway,Scen1,11,2094791952,0,0,1,0,0,100.0
Flyway,Scen1,12,1858940999,0,0,8,0,0,100.0
Flyway,Scen1,13,1825127174,0,0,22,0,0,100.0
Flyway,Scen1,14,2409544646,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,77626774,0,1,0,0,100.0
Flyway-R,Scen1,13,0,80593391,0,2,0,0,100.0
Flyway-R,Scen1,12,0,77760788,0,1,0,0,100.0
Flyway-R,Scen1,11,0,76159852,0,1,0,0,100.0
Flyway-R,Scen1,10,0,79026840,0,1,0,0,100.0
Flyway-R,Scen1,9,0,80326593,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1229771926,0,3,0,0,100.0
Flyway-R,Scen1,7,0,81663703,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1466111033,0,5,0,0,100.0
Flyway-R,Scen1,5,0,75913880,0,1,0,0,100.0
Flyway-R,Scen1,4,0,76203761,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1144541345,0,2,0,0,100.0
Flyway-R,Scen1,2,0,76157580,0,2,0,0,100.0
Flyway,Scen1,2,1933477310,0,0,2,0,0,100.0
Flyway,Scen1,3,3180660161,0,0,2,0,0,100.0
Flyway,Scen1,4,1869416175,0,0,19,0,0,100.0
Flyway,Scen1,5,1938413082,0,0,5,0,0,100.0
Flyway,Scen1,6,1806197389,0,0,2,0,0,100.0
Flyway,Scen1,7,1925888898,0,0,2,0,0,100.0
Flyway,Scen1,8,3086840025,0,0,4,0,0,100.0
Flyway,Scen1,9,1970867082,0,0,18,0,0,100.0
Flyway,Scen1,10,1945200845,0,0,4,0,0,100.0
Flyway,Scen1,11,2017464756,0,0,1,0,0,100.0
Flyway,Scen1,12,1871739239,0,0,8,0,0,100.0
Flyway,Scen1,13,1947137081,0,0,22,0,0,100.0
Flyway,Scen1,14,2673070523,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,79223501,0,1,0,0,100.0
Flyway-R,Scen1,13,0,79380859,0,2,0,0,100.0
Flyway-R,Scen1,12,0,81168132,0,1,0,0,100.0
Flyway-R,Scen1,11,0,79375445,0,1,0,0,100.0
Flyway-R,Scen1,10,0,79580992,0,1,0,0,100.0
Flyway-R,Scen1,9,0,78418780,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1282043350,0,3,0,0,100.0
Flyway-R,Scen1,7,0,80457885,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1468177734,0,5,0,0,100.0
Flyway-R,Scen1,5,0,78272774,0,1,0,0,100.0
Flyway-R,Scen1,4,0,77911626,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1209290012,0,2,0,0,100.0
Flyway-R,Scen1,2,0,77670053,0,2,0,0,100.0
Flyway,Scen1,2,1945792186,0,0,2,0,0,100.0
Flyway,Scen1,3,3187710771,0,0,2,0,0,100.0
Flyway,Scen1,4,2030638756,0,0,19,0,0,100.0
Flyway,Scen1,5,1883818867,0,0,5,0,0,100.0
Flyway,Scen1,6,1792176114,0,0,2,0,0,100.0
Flyway,Scen1,7,1830364919,0,0,2,0,0,100.0
Flyway,Scen1,8,3118924607,0,0,4,0,0,100.0
Flyway,Scen1,9,1835462463,0,0,18,0,0,100.0
Flyway,Scen1,10,1846105844,0,0,4,0,0,100.0
Flyway,Scen1,11,2140709233,0,0,1,0,0,100.0
Flyway,Scen1,12,1898502319,0,0,8,0,0,100.0
Flyway,Scen1,13,1894955481,0,0,22,0,0,100.0
Flyway,Scen1,14,2508800770,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,81089734,0,1,0,0,100.0
Flyway-R,Scen1,13,0,79547176,0,2,0,0,100.0
Flyway-R,Scen1,12,0,79709451,0,1,0,0,100.0
Flyway-R,Scen1,11,0,79150774,0,1,0,0,100.0
Flyway-R,Scen1,10,0,78265850,0,1,0,0,100.0
Flyway-R,Scen1,9,0,79232367,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1315711716,0,3,0,0,100.0
Flyway-R,Scen1,7,0,83282162,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1474161564,0,5,0,0,100.0
Flyway-R,Scen1,5,0,75517722,0,1,0,0,100.0
Flyway-R,Scen1,4,0,75044537,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1252902447,0,2,0,0,100.0
Flyway-R,Scen1,2,0,79011229,0,2,0,0,100.0
Flyway,Scen1,2,1995076146,0,0,2,0,0,100.0
Flyway,Scen1,3,3073174823,0,0,2,0,0,100.0
Flyway,Scen1,4,1905075356,0,0,19,0,0,100.0
Flyway,Scen1,5,2050273990,0,0,5,0,0,100.0
Flyway,Scen1,6,1929379462,0,0,2,0,0,100.0
Flyway,Scen1,7,1961987317,0,0,2,0,0,100.0
Flyway,Scen1,8,3163997868,0,0,4,0,0,100.0
Flyway,Scen1,9,1873541975,0,0,18,0,0,100.0
Flyway,Scen1,10,1832335105,0,0,4,0,0,100.0
Flyway,Scen1,11,2146091246,0,0,1,0,0,100.0
Flyway,Scen1,12,1942122709,0,0,8,0,0,100.0
Flyway,Scen1,13,1866801196,0,0,22,0,0,100.0
Flyway,Scen1,14,2583463908,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,77249219,0,1,0,0,100.0
Flyway-R,Scen1,13,0,77261033,0,2,0,0,100.0
Flyway-R,Scen1,12,0,80617707,0,1,0,0,100.0
Flyway-R,Scen1,11,0,81762294,0,1,0,0,100.0
Flyway-R,Scen1,10,0,80050512,0,1,0,0,100.0
Flyway-R,Scen1,9,0,80385943,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1282488985,0,3,0,0,100.0
Flyway-R,Scen1,7,0,78920821,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1545609835,0,5,0,0,100.0
Flyway-R,Scen1,5,0,129921425,0,1,0,0,100.0
Flyway-R,Scen1,4,0,77895388,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1204952120,0,2,0,0,100.0
Flyway-R,Scen1,2,0,78131318,0,2,0,0,100.0
Flyway,Scen1,2,1884816698,0,0,2,0,0,100.0
Flyway,Scen1,3,3154224728,0,0,2,0,0,100.0
Flyway,Scen1,4,1802551226,0,0,19,0,0,100.0
Flyway,Scen1,5,1932284191,0,0,5,0,0,100.0
Flyway,Scen1,6,1970898768,0,0,2,0,0,100.0
Flyway,Scen1,7,1881240374,0,0,2,0,0,100.0
Flyway,Scen1,8,3070823126,0,0,4,0,0,100.0
Flyway,Scen1,9,1943494533,0,0,18,0,0,100.0
Flyway,Scen1,10,1911552484,0,0,4,0,0,100.0
Flyway,Scen1,11,2278981766,0,0,1,0,0,100.0
Flyway,Scen1,12,2035754125,0,0,8,0,0,100.0
Flyway,Scen1,13,1861870241,0,0,22,0,0,100.0
Flyway,Scen1,14,2634095156,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,83718117,0,1,0,0,100.0
Flyway-R,Scen1,13,0,78667411,0,2,0,0,100.0
Flyway-R,Scen1,12,0,79887916,0,1,0,0,100.0
Flyway-R,Scen1,11,0,79870253,0,1,0,0,100.0
Flyway-R,Scen1,10,0,80173023,0,1,0,0,100.0
Flyway-R,Scen1,9,0,78820909,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1353939325,0,3,0,0,100.0
Flyway-R,Scen1,7,0,81055377,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1482300358,0,5,0,0,100.0
Flyway-R,Scen1,5,0,77719265,0,1,0,0,100.0
Flyway-R,Scen1,4,0,78833704,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1281927419,0,2,0,0,100.0
Flyway-R,Scen1,2,0,80246556,0,2,0,0,100.0
Flyway,Scen1,2,1890306980,0,0,2,0,0,100.0
Flyway,Scen1,3,3223745247,0,0,2,0,0,100.0
Flyway,Scen1,4,1933861948,0,0,19,0,0,100.0
Flyway,Scen1,5,1863085327,0,0,5,0,0,100.0
Flyway,Scen1,6,1937289153,0,0,2,0,0,100.0
Flyway,Scen1,7,1880496481,0,0,2,0,0,100.0
Flyway,Scen1,8,3337062618,0,0,4,0,0,100.0
Flyway,Scen1,9,2089610054,0,0,18,0,0,100.0
Flyway,Scen1,10,1876791846,0,0,4,0,0,100.0
Flyway,Scen1,11,2221342116,0,0,1,0,0,100.0
Flyway,Scen1,12,1927795003,0,0,8,0,0,100.0
Flyway,Scen1,13,2117383220,0,0,22,0,0,100.0
Flyway,Scen1,14,2606028312,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,78818942,0,1,0,0,100.0
Flyway-R,Scen1,13,0,79128833,0,2,0,0,100.0
Flyway-R,Scen1,12,0,77445150,0,1,0,0,100.0
Flyway-R,Scen1,11,0,78769332,0,1,0,0,100.0
Flyway-R,Scen1,10,0,80730340,0,1,0,0,100.0
Flyway-R,Scen1,9,0,78194426,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1269373707,0,3,0,0,100.0
Flyway-R,Scen1,7,0,78280593,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1482535613,0,5,0,0,100.0
Flyway-R,Scen1,5,0,79617251,0,1,0,0,100.0
Flyway-R,Scen1,4,0,79083126,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1235137580,0,2,0,0,100.0
Flyway-R,Scen1,2,0,79102953,0,2,0,0,100.0
Flyway,Scen1,2,1897845080,0,0,2,0,0,100.0
Flyway,Scen1,3,3130782541,0,0,2,0,0,100.0
Flyway,Scen1,4,1861164208,0,0,19,0,0,100.0
Flyway,Scen1,5,1889680607,0,0,5,0,0,100.0
Flyway,Scen1,6,1923067465,0,0,2,0,0,100.0
Flyway,Scen1,7,1874913224,0,0,2,0,0,100.0
Flyway,Scen1,8,3234291684,0,0,4,0,0,100.0
Flyway,Scen1,9,1902248704,0,0,18,0,0,100.0
Flyway,Scen1,10,2050466760,0,0,4,0,0,100.0
Flyway,Scen1,11,2100017383,0,0,1,0,0,100.0
Flyway,Scen1,12,1941130975,0,0,8,0,0,100.0
Flyway,Scen1,13,1927677015,0,0,22,0,0,100.0
Flyway,Scen1,14,2583658270,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,80556583,0,1,0,0,100.0
Flyway-R,Scen1,13,0,80583591,0,2,0,0,100.0
Flyway-R,Scen1,12,0,80091217,0,1,0,0,100.0
Flyway-R,Scen1,11,0,80014578,0,1,0,0,100.0
Flyway-R,Scen1,10,0,79537342,0,1,0,0,100.0
Flyway-R,Scen1,9,0,80634549,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1325901498,0,3,0,0,100.0
Flyway-R,Scen1,7,0,80743664,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1585211419,0,5,0,0,100.0
Flyway-R,Scen1,5,0,77996387,0,1,0,0,100.0
Flyway-R,Scen1,4,0,77330186,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1181793493,0,2,0,0,100.0
Flyway-R,Scen1,2,0,78868814,0,2,0,0,100.0
Flyway,Scen1,2,1981743153,0,0,2,0,0,100.0
Flyway,Scen1,3,3158672502,0,0,2,0,0,100.0
Flyway,Scen1,4,1885155597,0,0,19,0,0,100.0
Flyway,Scen1,5,1869601009,0,0,5,0,0,100.0
Flyway,Scen1,6,1945669694,0,0,2,0,0,100.0
Flyway,Scen1,7,1804848168,0,0,2,0,0,100.0
Flyway,Scen1,8,3102877102,0,0,4,0,0,100.0
Flyway,Scen1,9,1932955269,0,0,18,0,0,100.0
Flyway,Scen1,10,2221232618,0,0,4,0,0,100.0
Flyway,Scen1,11,2231042917,0,0,1,0,0,100.0
Flyway,Scen1,12,1919988210,0,0,8,0,0,100.0
Flyway,Scen1,13,1931561041,0,0,22,0,0,100.0
Flyway,Scen1,14,2566379595,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,78212113,0,1,0,0,100.0
Flyway-R,Scen1,13,0,77279162,0,2,0,0,100.0
Flyway-R,Scen1,12,0,77948348,0,1,0,0,100.0
Flyway-R,Scen1,11,0,78426923,0,1,0,0,100.0
Flyway-R,Scen1,10,0,78021783,0,1,0,0,100.0
Flyway-R,Scen1,9,0,78314392,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1288188019,0,3,0,0,100.0
Flyway-R,Scen1,7,0,78347794,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1546478347,0,5,0,0,100.0
Flyway-R,Scen1,5,0,78100074,0,1,0,0,100.0
Flyway-R,Scen1,4,0,79937473,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1215929105,0,2,0,0,100.0
Flyway-R,Scen1,2,0,76399331,0,2,0,0,100.0
Flyway,Scen1,2,1929190081,0,0,2,0,0,100.0
Flyway,Scen1,3,3123308621,0,0,2,0,0,100.0
Flyway,Scen1,4,1916315265,0,0,19,0,0,100.0
Flyway,Scen1,5,2082220906,0,0,5,0,0,100.0
Flyway,Scen1,6,1865265142,0,0,2,0,0,100.0
Flyway,Scen1,7,1916548018,0,0,2,0,0,100.0
Flyway,Scen1,8,3287335608,0,0,4,0,0,100.0
Flyway,Scen1,9,1852956809,0,0,18,0,0,100.0
Flyway,Scen1,10,1884330630,0,0,4,0,0,100.0
Flyway,Scen1,11,2219541691,0,0,1,0,0,100.0
Flyway,Scen1,12,1814177952,0,0,8,0,0,100.0
Flyway,Scen1,13,2009086354,0,0,22,0,0,100.0
Flyway,Scen1,14,2588644033,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,76818503,0,1,0,0,100.0
Flyway-R,Scen1,13,0,79411189,0,2,0,0,100.0
Flyway-R,Scen1,12,0,77520553,0,1,0,0,100.0
Flyway-R,Scen1,11,0,77168819,0,1,0,0,100.0
Flyway-R,Scen1,10,0,77211480,0,1,0,0,100.0
Flyway-R,Scen1,9,0,76190933,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1293939167,0,3,0,0,100.0
Flyway-R,Scen1,7,0,79073873,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1483566328,0,5,0,0,100.0
Flyway-R,Scen1,5,0,77295035,0,1,0,0,100.0
Flyway-R,Scen1,4,0,75957007,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1176855408,0,2,0,0,100.0
Flyway-R,Scen1,2,0,76551312,0,2,0,0,100.0
Flyway,Scen1,2,2006935749,0,0,2,0,0,100.0
Flyway,Scen1,3,3301182282,0,0,2,0,0,100.0
Flyway,Scen1,4,1903430674,0,0,19,0,0,100.0
Flyway,Scen1,5,1893308956,0,0,5,0,0,100.0
Flyway,Scen1,6,2005223832,0,0,2,0,0,100.0
Flyway,Scen1,7,1868093811,0,0,2,0,0,100.0
Flyway,Scen1,8,2931980076,0,0,4,0,0,100.0
Flyway,Scen1,9,1844773884,0,0,18,0,0,100.0
Flyway,Scen1,10,1854355882,0,0,4,0,0,100.0
Flyway,Scen1,11,2199537305,0,0,1,0,0,100.0
Flyway,Scen1,12,1863982169,0,0,8,0,0,100.0
Flyway,Scen1,13,1896212266,0,0,22,0,0,100.0
Flyway,Scen1,14,2685495219,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,78607785,0,1,0,0,100.0
Flyway-R,Scen1,13,0,78524510,0,2,0,0,100.0
Flyway-R,Scen1,12,0,78831019,0,1,0,0,100.0
Flyway-R,Scen1,11,0,77933565,0,1,0,0,100.0
Flyway-R,Scen1,10,0,78724771,0,1,0,0,100.0
Flyway-R,Scen1,9,0,77188047,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1300245106,0,3,0,0,100.0
Flyway-R,Scen1,7,0,79431422,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1484829128,0,5,0,0,100.0
Flyway-R,Scen1,5,0,78045365,0,1,0,0,100.0
Flyway-R,Scen1,4,0,75769407,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1211768700,0,2,0,0,100.0
Flyway-R,Scen1,2,0,75807578,0,2,0,0,100.0
Flyway,Scen1,2,1927820782,0,0,2,0,0,100.0
Flyway,Scen1,3,3106391294,0,0,2,0,0,100.0
Flyway,Scen1,4,1930234630,0,0,19,0,0,100.0
Flyway,Scen1,5,2014498783,0,0,5,0,0,100.0
Flyway,Scen1,6,1882291003,0,0,2,0,0,100.0
Flyway,Scen1,7,1895429853,0,0,2,0,0,100.0
Flyway,Scen1,8,3399055754,0,0,4,0,0,100.0
Flyway,Scen1,9,1969067605,0,0,18,0,0,100.0
Flyway,Scen1,10,1858438261,0,0,4,0,0,100.0
Flyway,Scen1,11,2077151680,0,0,1,0,0,100.0
Flyway,Scen1,12,1900260763,0,0,8,0,0,100.0
Flyway,Scen1,13,1923476365,0,0,22,0,0,100.0
Flyway,Scen1,14,2541007406,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,78077404,0,1,0,0,100.0
Flyway-R,Scen1,13,0,77927039,0,2,0,0,100.0
Flyway-R,Scen1,12,0,78469658,0,1,0,0,100.0
Flyway-R,Scen1,11,0,77678255,0,1,0,0,100.0
Flyway-R,Scen1,10,0,77701671,0,1,0,0,100.0
Flyway-R,Scen1,9,0,77183694,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1313653844,0,3,0,0,100.0
Flyway-R,Scen1,7,0,77910023,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1494938646,0,5,0,0,100.0
Flyway-R,Scen1,5,0,78606136,0,1,0,0,100.0
Flyway-R,Scen1,4,0,86151778,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1213307787,0,2,0,0,100.0
Flyway-R,Scen1,2,0,76077580,0,2,0,0,100.0
Flyway,Scen1,2,1860654416,0,0,2,0,0,100.0
Flyway,Scen1,3,3262110455,0,0,2,0,0,100.0
Flyway,Scen1,4,1979608480,0,0,19,0,0,100.0
Flyway,Scen1,5,1904624841,0,0,5,0,0,100.0
Flyway,Scen1,6,1945577106,0,0,2,0,0,100.0
Flyway,Scen1,7,1980160637,0,0,2,0,0,100.0
Flyway,Scen1,8,3196130678,0,0,4,0,0,100.0
Flyway,Scen1,9,1894270681,0,0,18,0,0,100.0
Flyway,Scen1,10,2032671470,0,0,4,0,0,100.0
Flyway,Scen1,11,2144932865,0,0,1,0,0,100.0
Flyway,Scen1,12,1993472012,0,0,8,0,0,100.0
Flyway,Scen1,13,1844924734,0,0,22,0,0,100.0
Flyway,Scen1,14,2578663712,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,78545117,0,1,0,0,100.0
Flyway-R,Scen1,13,0,78611455,0,2,0,0,100.0
Flyway-R,Scen1,12,0,78403323,0,1,0,0,100.0
Flyway-R,Scen1,11,0,76760735,0,1,0,0,100.0
Flyway-R,Scen1,10,0,85701034,0,1,0,0,100.0
Flyway-R,Scen1,9,0,106552285,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1350412325,0,3,0,0,100.0
Flyway-R,Scen1,7,0,83326979,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1557878339,0,5,0,0,100.0
Flyway-R,Scen1,5,0,77439358,0,1,0,0,100.0
Flyway-R,Scen1,4,0,76963753,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1197128424,0,2,0,0,100.0
Flyway-R,Scen1,2,0,77745169,0,2,0,0,100.0
Flyway,Scen1,2,1902637288,0,0,2,0,0,100.0
Flyway,Scen1,3,3007434120,0,0,2,0,0,100.0
Flyway,Scen1,4,2008792304,0,0,19,0,0,100.0
Flyway,Scen1,5,1909927596,0,0,5,0,0,100.0
Flyway,Scen1,6,1931448683,0,0,2,0,0,100.0
Flyway,Scen1,7,1998142465,0,0,2,0,0,100.0
Flyway,Scen1,8,3248379759,0,0,4,0,0,100.0
Flyway,Scen1,9,1898522231,0,0,18,0,0,100.0
Flyway,Scen1,10,1823172442,0,0,4,0,0,100.0
Flyway,Scen1,11,2189849464,0,0,1,0,0,100.0
Flyway,Scen1,12,1915734496,0,0,8,0,0,100.0
Flyway,Scen1,13,2035624800,0,0,22,0,0,100.0
Flyway,Scen1,14,2604264136,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,79363271,0,1,0,0,100.0
Flyway-R,Scen1,13,0,78080313,0,2,0,0,100.0
Flyway-R,Scen1,12,0,78848946,0,1,0,0,100.0
Flyway-R,Scen1,11,0,77120419,0,1,0,0,100.0
Flyway-R,Scen1,10,0,78746761,0,1,0,0,100.0
Flyway-R,Scen1,9,0,77927176,0,1,0,0,100.0
Flyway-R,Scen1,8,0,1320968037,0,3,0,0,100.0
Flyway-R,Scen1,7,0,77487858,0,24,0,0,100.0
Flyway-R,Scen1,6,0,1582513656,0,5,0,0,100.0
Flyway-R,Scen1,5,0,79047235,0,1,0,0,100.0
Flyway-R,Scen1,4,0,76282193,0,1,0,0,100.0
Flyway-R,Scen1,3,0,1193227510,0,2,0,0,100.0
Flyway-R,Scen1,2,0,78663734,0,2,0,0,100.0
Flyway,Scen1,2,1888276445,0,0,2,0,0,100.0
Flyway,Scen1,3,3205409311,0,0,2,0,0,100.0
Flyway,Scen1,4,1946125343,0,0,19,0,0,100.0
Flyway,Scen1,5,1829691284,0,0,5,0,0,100.0
Flyway,Scen1,6,1828233000,0,0,2,0,0,100.0
Flyway,Scen1,7,2001374254,0,0,2,0,0,100.0
Flyway,Scen1,8,3070720890,0,0,4,0,0,100.0
Flyway,Scen1,9,1863085469,0,0,18,0,0,100.0
Flyway,Scen1,10,1924035421,0,0,4,0,0,100.0
Flyway,Scen1,11,2175346019,0,0,1,0,0,100.0
Flyway,Scen1,12,2014142115,0,0,8,0,0,100.0
Flyway,Scen1,13,1859206884,0,0,22,0,0,100.0
Flyway,Scen1,14,2450551837,0,0,2,0,0,100.0
Flyway-R,Scen1,14,0,78625124,0,1,0,0,100.0
Flyway-R,Scen1,13,0,77151525,0,2,0,0,100.0
Flyway-R,Scen1,12,0,78541389,0,1,0,0,100.0
Flyway-R,Scen1,11,0,77895878,0,1,0,0,100.0
