tool,scenario,ctx,migrationTimeNs,rollbackTimeNs,exitCode,scriptLines,cpuUsage,memoryUsage,successRate
Liquibase,Scen1,3,3821363178,0,0,0,0,0,100.0
Liquibase,Scen1,4,3747499061,0,0,0,0,0,100.0
Liquibase,Scen1,5,3836520734,0,0,0,0,0,100.0
Liquibase,Scen1,6,3829855068,0,0,0,0,0,100.0
Liquibase,Scen1,7,4991357553,0,0,0,0,0,100.0
Liquibase,Scen1,8,3719612345,0,0,0,0,0,100.0
Liquibase,Scen1,9,3869849747,0,0,0,0,0,100.0
Liquibase,Scen1,10,4078593743,0,0,0,0,0,100.0
Liquibase,Scen1,11,3734076075,0,0,0,0,0,100.0
Liquibase,Scen1,12,3770024482,0,0,0,0,0,100.0
Liquibase,Scen1,13,4531714535,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3689892730,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3834098371,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3779505836,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3849036711,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3681389977,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3731479181,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,5113530776,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3786902116,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5235681042,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3789624965,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3759835946,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4875518825,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3750012919,0,0,0,0,100.0
Liquibase,Scen1,1,3822189457,0,0,0,0,0,100.0
Liquibase,Scen1,2,4631790839,0,0,0,0,0,100.0
Liquibase,Scen1,3,3817143249,0,0,0,0,0,100.0
Liquibase,Scen1,4,3808846646,0,0,0,0,0,100.0
Liquibase,Scen1,5,3739542052,0,0,0,0,0,100.0
Liquibase,Scen1,6,3824166031,0,0,0,0,0,100.0
Liquibase,Scen1,7,4880344236,0,0,0,0,0,100.0
Liquibase,Scen1,8,3701966336,0,0,0,0,0,100.0
Liquibase,Scen1,9,3875715781,0,0,0,0,0,100.0
Liquibase,Scen1,10,3879731661,0,0,0,0,0,100.0
Liquibase,Scen1,11,3820898251,0,0,0,0,0,100.0
Liquibase,Scen1,12,3824691315,0,0,0,0,0,100.0
Liquibase,Scen1,13,4298949676,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3701098950,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3699615684,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3746093167,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,4015922217,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3698204889,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3738739452,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,4993271461,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3670698826,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5171287650,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3832967423,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3693026628,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4884781859,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3791673437,0,0,0,0,100.0
Liquibase,Scen1,1,3779988151,0,0,0,0,0,100.0
Liquibase,Scen1,2,4960948477,0,0,0,0,0,100.0
Liquibase,Scen1,3,3798437672,0,0,0,0,0,100.0
Liquibase,Scen1,4,3757010879,0,0,0,0,0,100.0
Liquibase,Scen1,5,4080251576,0,0,0,0,0,100.0
Liquibase,Scen1,6,3796572145,0,0,0,0,0,100.0
Liquibase,Scen1,7,4834919224,0,0,0,0,0,100.0
Liquibase,Scen1,8,3851260786,0,0,0,0,0,100.0
Liquibase,Scen1,9,3695994449,0,0,0,0,0,100.0
Liquibase,Scen1,10,4028850423,0,0,0,0,0,100.0
Liquibase,Scen1,11,3878749502,0,0,0,0,0,100.0
Liquibase,Scen1,12,3689679729,0,0,0,0,0,100.0
Liquibase,Scen1,13,4453667163,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3750207524,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3875373042,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3778599336,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3733281701,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3779930802,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3660446531,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,5133803373,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3786291736,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5022292347,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3807174454,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3766759929,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4955910916,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3693733801,0,0,0,0,100.0
Liquibase,Scen1,1,3700321655,0,0,0,0,0,100.0
Liquibase,Scen1,2,4948294287,0,0,0,0,0,100.0
Liquibase,Scen1,3,3852928696,0,0,0,0,0,100.0
Liquibase,Scen1,4,3877507736,0,0,0,0,0,100.0
Liquibase,Scen1,5,3762064061,0,0,0,0,0,100.0
Liquibase,Scen1,6,3633696326,0,0,0,0,0,100.0
Liquibase,Scen1,7,5009951271,0,0,0,0,0,100.0
Liquibase,Scen1,8,3736334560,0,0,0,0,0,100.0
Liquibase,Scen1,9,3991849585,0,0,0,0,0,100.0
Liquibase,Scen1,10,4022886817,0,0,0,0,0,100.0
Liquibase,Scen1,11,3877209606,0,0,0,0,0,100.0
Liquibase,Scen1,12,3834194045,0,0,0,0,0,100.0
Liquibase,Scen1,13,4280627366,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3771789248,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3672826958,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3806525176,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,4063339630,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3907007594,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3770188734,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,4941692728,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3641745512,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5236691619,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3742943898,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,4026658437,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4743977304,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3678224092,0,0,0,0,100.0
Liquibase,Scen1,1,3737611103,0,0,0,0,0,100.0
Liquibase,Scen1,2,4824351949,0,0,0,0,0,100.0
Liquibase,Scen1,3,3803143915,0,0,0,0,0,100.0
Liquibase,Scen1,4,3837442251,0,0,0,0,0,100.0
Liquibase,Scen1,5,3777507620,0,0,0,0,0,100.0
Liquibase,Scen1,6,3862973776,0,0,0,0,0,100.0
Liquibase,Scen1,7,5034860057,0,0,0,0,0,100.0
Liquibase,Scen1,8,3757295238,0,0,0,0,0,100.0
Liquibase,Scen1,9,3772472239,0,0,0,0,0,100.0
Liquibase,Scen1,10,4064278865,0,0,0,0,0,100.0
Liquibase,Scen1,11,3925000139,0,0,0,0,0,100.0
Liquibase,Scen1,12,3957851999,0,0,0,0,0,100.0
Liquibase,Scen1,13,4305767177,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3873001509,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3741132463,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3822084680,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3731477054,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3672501204,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3747032799,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,4870065257,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3767948972,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5319183984,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3699326730,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3838831129,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4782857591,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3800271061,0,0,0,0,100.0
Liquibase,Scen1,1,3985183463,0,0,0,0,0,100.0
Liquibase,Scen1,2,4773915064,0,0,0,0,0,100.0
Liquibase,Scen1,3,3743513832,0,0,0,0,0,100.0
Liquibase,Scen1,4,3821877798,0,0,0,0,0,100.0
Liquibase,Scen1,5,3859716878,0,0,0,0,0,100.0
Liquibase,Scen1,6,3776106743,0,0,0,0,0,100.0
Liquibase,Scen1,7,4972863811,0,0,0,0,0,100.0
Liquibase,Scen1,8,3828791475,0,0,0,0,0,100.0
Liquibase,Scen1,9,3808412529,0,0,0,0,0,100.0
Liquibase,Scen1,10,4067629699,0,0,0,0,0,100.0
Liquibase,Scen1,11,3976086737,0,0,0,0,0,100.0
Liquibase,Scen1,12,3782589567,0,0,0,0,0,100.0
Liquibase,Scen1,13,4349250223,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3822905906,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3836672599,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3961858313,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3710624695,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3698492054,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3648995329,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,5181210029,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3854129428,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5275951834,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3711028165,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3748101881,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,5007148981,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3795802121,0,0,0,0,100.0
Liquibase,Scen1,1,3873825031,0,0,0,0,0,100.0
Liquibase,Scen1,2,4839685733,0,0,0,0,0,100.0
Liquibase,Scen1,3,3800528293,0,0,0,0,0,100.0
Liquibase,Scen1,4,3729205782,0,0,0,0,0,100.0
Liquibase,Scen1,5,3996477366,0,0,0,0,0,100.0
Liquibase,Scen1,6,3861237899,0,0,0,0,0,100.0
Liquibase,Scen1,7,4783058392,0,0,0,0,0,100.0
Liquibase,Scen1,8,3667078745,0,0,0,0,0,100.0
Liquibase,Scen1,9,3942834428,0,0,0,0,0,100.0
Liquibase,Scen1,10,4034836024,0,0,0,0,0,100.0
Liquibase,Scen1,11,3948151793,0,0,0,0,0,100.0
Liquibase,Scen1,12,3780649482,0,0,0,0,0,100.0
Liquibase,Scen1,13,4389194179,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3900652275,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3792287806,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3824844410,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3745698492,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3744752175,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3761665385,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,5234332633,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3766849167,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5104622682,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3669378425,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3834872639,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,5122861120,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3836345912,0,0,0,0,100.0
Liquibase,Scen1,1,3863101718,0,0,0,0,0,100.0
Liquibase,Scen1,2,4913428871,0,0,0,0,0,100.0
Liquibase,Scen1,3,3832989808,0,0,0,0,0,100.0
Liquibase,Scen1,4,3811161951,0,0,0,0,0,100.0
Liquibase,Scen1,5,3959441186,0,0,0,0,0,100.0
Liquibase,Scen1,6,3762765842,0,0,0,0,0,100.0
Liquibase,Scen1,7,5058927691,0,0,0,0,0,100.0
Liquibase,Scen1,8,4106807220,0,0,0,0,0,100.0
Liquibase,Scen1,9,3732287984,0,0,0,0,0,100.0
Liquibase,Scen1,10,4120566403,0,0,0,0,0,100.0
Liquibase,Scen1,11,3812173041,0,0,0,0,0,100.0
Liquibase,Scen1,12,3845583104,0,0,0,0,0,100.0
Liquibase,Scen1,13,4402449610,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3756103160,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3829937645,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3720418582,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3697020258,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3777179732,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3752418702,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,5017429242,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3714998237,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5151840434,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,4070834390,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3912584855,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4722620216,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3769741632,0,0,0,0,100.0
Liquibase,Scen1,1,3853131230,0,0,0,0,0,100.0
Liquibase,Scen1,2,4856006115,0,0,0,0,0,100.0
Liquibase,Scen1,3,3777953442,0,0,0,0,0,100.0
Liquibase,Scen1,4,3822688348,0,0,0,0,0,100.0
Liquibase,Scen1,5,3753375661,0,0,0,0,0,100.0
Liquibase,Scen1,6,3886180429,0,0,0,0,0,100.0
Liquibase,Scen1,7,4872886338,0,0,0,0,0,100.0
Liquibase,Scen1,8,3713466876,0,0,0,0,0,100.0
Liquibase,Scen1,9,3914962345,0,0,0,0,0,100.0
Liquibase,Scen1,10,4034135673,0,0,0,0,0,100.0
Liquibase,Scen1,11,3987791908,0,0,0,0,0,100.0
Liquibase,Scen1,12,3920074445,0,0,0,0,0,100.0
Liquibase,Scen1,13,4323590290,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3795967325,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3848555544,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3848257454,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3884170389,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3791929132,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3724562796,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,4977916436,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3829788152,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5256889238,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3738747384,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3897252039,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4755337856,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,4004892592,0,0,0,0,100.0
Liquibase,Scen1,1,3747298220,0,0,0,0,0,100.0
Liquibase,Scen1,2,4762042245,0,0,0,0,0,100.0
Liquibase,Scen1,3,3698556623,0,0,0,0,0,100.0
Liquibase,Scen1,4,3666146290,0,0,0,0,0,100.0
Liquibase,Scen1,5,3917606474,0,0,0,0,0,100.0
Liquibase,Scen1,6,3800696182,0,0,0,0,0,100.0
Liquibase,Scen1,7,4935002524,0,0,0,0,0,100.0
Liquibase,Scen1,8,3815895423,0,0,0,0,0,100.0
Liquibase,Scen1,9,3748829644,0,0,0,0,0,100.0
Liquibase,Scen1,10,3977095849,0,0,0,0,0,100.0
Liquibase,Scen1,11,3863907272,0,0,0,0,0,100.0
Liquibase,Scen1,12,3856522031,0,0,0,0,0,100.0
Liquibase,Scen1,13,4592912744,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3637385588,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3978779987,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3767957917,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3774741592,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3797930255,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3849434091,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,5089973512,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3826181435,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5050456553,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3751424669,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3730149675,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4865220015,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3780469583,0,0,0,0,100.0
Liquibase,Scen1,1,3624015959,0,0,0,0,0,100.0
Liquibase,Scen1,2,5053893249,0,0,0,0,0,100.0
Liquibase,Scen1,3,3762888540,0,0,0,0,0,100.0
Liquibase,Scen1,4,4070601400,0,0,0,0,0,100.0
Liquibase,Scen1,5,3836229742,0,0,0,0,0,100.0
Liquibase,Scen1,6,3777878271,0,0,0,0,0,100.0
Liquibase,Scen1,7,4792372159,0,0,0,0,0,100.0
Liquibase,Scen1,8,3853544770,0,0,0,0,0,100.0
Liquibase,Scen1,9,3821254692,0,0,0,0,0,100.0
Liquibase,Scen1,10,3986547509,0,0,0,0,0,100.0
Liquibase,Scen1,11,3783295185,0,0,0,0,0,100.0
Liquibase,Scen1,12,3869200539,0,0,0,0,0,100.0
Liquibase,Scen1,13,4476001678,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3763358048,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3721992998,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3731642595,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3818222342,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3750913544,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,4060525005,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,4920236240,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3716281885,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5239149732,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3618193713,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3731451680,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4874312033,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3744578616,0,0,0,0,100.0
Liquibase,Scen1,1,3836647450,0,0,0,0,0,100.0
Liquibase,Scen1,2,4932760742,0,0,0,0,0,100.0
Liquibase,Scen1,3,3758643101,0,0,0,0,0,100.0
Liquibase,Scen1,4,3719600067,0,0,0,0,0,100.0
Liquibase,Scen1,5,3734593145,0,0,0,0,0,100.0
Liquibase,Scen1,6,3893945819,0,0,0,0,0,100.0
Liquibase,Scen1,7,4893157988,0,0,0,0,0,100.0
Liquibase,Scen1,8,3861626429,0,0,0,0,0,100.0
Liquibase,Scen1,9,3716154499,0,0,0,0,0,100.0
Liquibase,Scen1,10,4031714114,0,0,0,0,0,100.0
Liquibase,Scen1,11,4081550633,0,0,0,0,0,100.0
Liquibase,Scen1,12,3832216455,0,0,0,0,0,100.0
Liquibase,Scen1,13,4420432336,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3778932892,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3676437969,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3764172807,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3847590198,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3796553826,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3809413145,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,4887745069,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3812387783,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5322305507,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3890170926,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3810947796,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4870310035,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3667239491,0,0,0,0,100.0
Liquibase,Scen1,1,3694254137,0,0,0,0,0,100.0
Liquibase,Scen1,2,4920602251,0,0,0,0,0,100.0
Liquibase,Scen1,3,3812216987,0,0,0,0,0,100.0
Liquibase,Scen1,4,3729785944,0,0,0,0,0,100.0
Liquibase,Scen1,5,3884114661,0,0,0,0,0,100.0
Liquibase,Scen1,6,3698874855,0,0,0,0,0,100.0
Liquibase,Scen1,7,4918630035,0,0,0,0,0,100.0
Liquibase,Scen1,8,3681961340,0,0,0,0,0,100.0
Liquibase,Scen1,9,3810994437,0,0,0,0,0,100.0
Liquibase,Scen1,10,3994883294,0,0,0,0,0,100.0
Liquibase,Scen1,11,4094188951,0,0,0,0,0,100.0
Liquibase,Scen1,12,3745687189,0,0,0,0,0,100.0
Liquibase,Scen1,13,4377184179,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3785616557,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3827717633,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3783942999,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3795628951,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3624040419,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3799814506,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,5075393621,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3687285776,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5307899373,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3783670513,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3712142592,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4827805996,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3999538326,0,0,0,0,100.0
Liquibase,Scen1,1,3809513932,0,0,0,0,0,100.0
Liquibase,Scen1,2,4716925489,0,0,0,0,0,100.0
Liquibase,Scen1,3,3801934315,0,0,0,0,0,100.0
Liquibase,Scen1,4,3707211061,0,0,0,0,0,100.0
Liquibase,Scen1,5,3751719958,0,0,0,0,0,100.0
Liquibase,Scen1,6,3802779079,0,0,0,0,0,100.0
Liquibase,Scen1,7,5006790349,0,0,0,0,0,100.0
Liquibase,Scen1,8,3723134737,0,0,0,0,0,100.0
Liquibase,Scen1,9,3944963748,0,0,0,0,0,100.0
Liquibase,Scen1,10,3959549296,0,0,0,0,0,100.0
Liquibase,Scen1,11,3963169592,0,0,0,0,0,100.0
Liquibase,Scen1,12,3836723132,0,0,0,0,0,100.0
Liquibase,Scen1,13,4408543839,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3995730877,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3696855839,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3969644524,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3763390246,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3696478054,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3850324373,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,5104531687,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3836837112,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5101940050,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3790243583,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3718915669,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4887765459,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3772593601,0,0,0,0,100.0
Liquibase,Scen1,1,3871400733,0,0,0,0,0,100.0
Liquibase,Scen1,2,4976754844,0,0,0,0,0,100.0
Liquibase,Scen1,3,3970972465,0,0,0,0,0,100.0
Liquibase,Scen1,4,3693035327,0,0,0,0,0,100.0
Liquibase,Scen1,5,3852264205,0,0,0,0,0,100.0
Liquibase,Scen1,6,3694814559,0,0,0,0,0,100.0
Liquibase,Scen1,7,4771008670,0,0,0,0,0,100.0
Liquibase,Scen1,8,3750755807,0,0,0,0,0,100.0
Liquibase,Scen1,9,3766184779,0,0,0,0,0,100.0
Liquibase,Scen1,10,3826158365,0,0,0,0,0,100.0
Liquibase,Scen1,11,3795658830,0,0,0,0,0,100.0
Liquibase,Scen1,12,3850648897,0,0,0,0,0,100.0
Liquibase,Scen1,13,4427883465,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3755828041,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3749283852,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3783216608,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3746830247,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,4001467226,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3691945237,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,4971698227,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3668353403,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5295126699,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3662797238,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3676895758,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4852137610,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3794595524,0,0,0,0,100.0
Liquibase,Scen1,1,3799440539,0,0,0,0,0,100.0
Liquibase,Scen1,2,5042066390,0,0,0,0,0,100.0
Liquibase,Scen1,3,3773693016,0,0,0,0,0,100.0
Liquibase,Scen1,4,3791543126,0,0,0,0,0,100.0
Liquibase,Scen1,5,3713678061,0,0,0,0,0,100.0
Liquibase,Scen1,6,3744898533,0,0,0,0,0,100.0
Liquibase,Scen1,7,5011565062,0,0,0,0,0,100.0
Liquibase,Scen1,8,3811616402,0,0,0,0,0,100.0
Liquibase,Scen1,9,3840303862,0,0,0,0,0,100.0
Liquibase,Scen1,10,3866747504,0,0,0,0,0,100.0
Liquibase,Scen1,11,3770697995,0,0,0,0,0,100.0
Liquibase,Scen1,12,3877068131,0,0,0,0,0,100.0
Liquibase,Scen1,13,4455984325,0,0,0,0,0,100.0
Liquibase-R,Scen1,13,0,3773678490,0,0,0,0,100.0
Liquibase-R,Scen1,12,0,3745918357,0,0,0,0,100.0
Liquibase-R,Scen1,11,0,3823357520,0,0,0,0,100.0
Liquibase-R,Scen1,10,0,3819987691,0,0,0,0,100.0
Liquibase-R,Scen1,9,0,3678130117,0,0,0,0,100.0
Liquibase-R,Scen1,8,0,3729084548,0,0,0,0,100.0
Liquibase-R,Scen1,7,0,4886774925,0,0,0,0,100.0
Liquibase-R,Scen1,6,0,3740149302,0,0,0,0,100.0
Liquibase-R,Scen1,5,0,5140971814,0,0,0,0,100.0
Liquibase-R,Scen1,4,0,3753824690,0,0,0,0,100.0
Liquibase-R,Scen1,3,0,3841368273,0,0,0,0,100.0
Liquibase-R,Scen1,2,0,4831017448,0,0,0,0,100.0
Liquibase-R,Scen1,1,0,3806544025,0,0,0,0,100.0
Liquibase,Scen1,1,3863465880,0,0,0,0,0,100.0
Liquibase,Scen1,2,4933908260,0,0,0,0,0,100.0
Liquibase,Scen1,3,3751502661,0,0,0,0,0,100.0
Liquibase,Scen1,4,3744010856,0,0,0,0,0,100.0
Liquibase,Scen1,5,3844423333,0,0,0,0,0,100.0
Liquibase,Scen1,6,3856395934,0,0,0,0,0,100.0
Liquibase,Scen1,7,4945087622,0,0,0,0,0,100.0
Liquibase,Scen1,8,3781945026,0,0,0,0,0,100.0
